stage,analysis,record_type,dataset,model,seed,concept,layer,probe_metric,probe_value,tcav_value,target_effect,control_effect,gcia_excess,ci_low,ci_high,intervention_valid,interpretation,budget,concept_shift,control_budget,control_ci_high,control_ci_low,control_concept_shift,encoded,invalid_reason,metric,n_graphs,n_groups,patient_id,permutation_p,sample_id,target_ci_high,target_ci_low,valid_fraction,value
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.03210258483886719,0.04629390686750412,-0.014191322028636932,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_20,,test_20_001,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.03210258483886719,0.04071321338415146,-0.008610628545284271,,,True,,6.928203105926514,2.0,6.928203105926514,,,3.973643103449831e-08,,,,,,test_20,,test_20_010,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.03210258483886719,0.031616345047950745,0.00048623979091644287,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_20,,test_20_011,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.022528864443302155,0.029469609260559082,-0.0069407448172569275,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_20,,test_20_100,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.022528864443302155,0.034134089946746826,-0.011605225503444672,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_20,,test_20_101,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.022528868168592453,0.022934040054678917,-0.00040517188608646393,,,True,,6.928203105926514,2.0,6.928203105926514,,,3.973643103449831e-08,,,,,,test_20,,test_20_110,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.022528868168592453,0.026526685804128647,-0.003997817635536194,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_20,,test_20_111,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.02969004213809967,0.03659914433956146,-0.006909102201461792,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_21,,test_21_000,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.02969004213809967,0.04242395609617233,-0.012733913958072662,,,True,,6.928203105926514,2.0,6.928203105926514,,,2.9802322387695312e-08,,,,,,test_21,,test_21_001,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.02969004213809967,0.03943246603012085,-0.00974242389202118,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_21,,test_21_010,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.02969004213809967,0.029909610748291016,-0.00021956861019134521,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_21,,test_21_011,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.02189742401242256,0.031887710094451904,-0.009990286082029343,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_21,,test_21_100,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.02189742401242256,0.036668796092271805,-0.014771372079849243,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_21,,test_21_101,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.021897438913583755,0.02213788777589798,-0.00024044886231422424,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_21,,test_21_110,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.021897438913583755,0.02707546390593052,-0.005178024992346764,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_21,,test_21_111,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.02577744424343109,0.04424653947353363,-0.01846909523010254,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_22,,test_22_000,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.02577744424343109,0.040077559649944305,-0.014300115406513214,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_22,,test_22_001,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.02577744424343109,0.03517843037843704,-0.009400986135005951,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_22,,test_22_010,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.02577744424343109,0.0366528257727623,-0.010875381529331207,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_22,,test_22_011,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.026697717607021332,0.033255595713853836,-0.006557878106832504,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_22,,test_22_100,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.026697717607021332,0.03629700466990471,-0.009599287062883377,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_22,,test_22_101,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.026697717607021332,0.02018389105796814,0.006513826549053192,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_22,,test_22_110,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.026697717607021332,0.025055844336748123,0.0016418732702732086,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_22,,test_22_111,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.03810226917266846,0.03838514909148216,-0.00028287991881370544,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_23,,test_23_000,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.03810226917266846,0.03296207636594772,0.005140192806720734,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_23,,test_23_001,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.03810228407382965,0.035080358386039734,0.003021925687789917,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_23,,test_23_010,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.03810228407382965,0.04366574436426163,-0.005563460290431976,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_23,,test_23_011,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.022563032805919647,0.03187502920627594,-0.009311996400356293,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_23,,test_23_100,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.022563032805919647,0.038676854223012924,-0.016113821417093277,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_23,,test_23_101,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.022563032805919647,0.02591622807085514,-0.0033531952649354935,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_23,,test_23_110,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.022563032805919647,0.024876538664102554,-0.002313505858182907,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_23,,test_23_111,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.032695457339286804,0.050210244953632355,-0.01751478761434555,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_24,,test_24_000,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.032695457339286804,0.046220697462558746,-0.013525240123271942,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_24,,test_24_001,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.032695457339286804,0.05012739449739456,-0.017431937158107758,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_24,,test_24_010,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.032695457339286804,0.043647654354572296,-0.010952197015285492,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_24,,test_24_011,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.029259037226438522,0.033660970628261566,-0.004401933401823044,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_24,,test_24_100,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.029259037226438522,0.03468228131532669,-0.005423244088888168,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_24,,test_24_101,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.029259026050567627,0.01809479109942913,0.011164234951138496,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_24,,test_24_110,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.029259026050567627,0.019939634948968887,0.00931939110159874,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_24,,test_24_111,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.040030062198638916,0.04271264374256134,-0.0026825815439224243,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_25,,test_25_000,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.040030062198638916,0.040332894772291183,-0.00030283257365226746,,,True,,6.928203105926514,2.0,6.928203105926514,,,3.973643103449831e-08,,,,,,test_25,,test_25_001,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.040030062198638916,0.04406103119254112,-0.004030968993902206,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_25,,test_25_010,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.040030062198638916,0.034686554223299026,0.0053435079753398895,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_25,,test_25_011,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.03059254214167595,0.03369194269180298,-0.0030994005501270294,,,True,,6.928203105926514,2.0,6.928203105926514,,,3.973643103449831e-08,,,,,,test_25,,test_25_100,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.03059254214167595,0.039277058094739914,-0.008684515953063965,,,True,,6.928203105926514,2.0,6.928203105926514,,,3.973643103449831e-08,,,,,,test_25,,test_25_101,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.030592553317546844,0.02246500551700592,0.008127547800540924,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_25,,test_25_110,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.030592553317546844,0.019728101789951324,0.01086445152759552,,,True,,6.928203105926514,2.0,6.928203105926514,,,3.973643103449831e-08,,,,,,test_25,,test_25_111,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.037230610847473145,0.03402436524629593,0.0032062456011772156,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_26,,test_26_000,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.037230610847473145,0.03501027822494507,0.002220332622528076,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_26,,test_26_001,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.037230610847473145,0.038174353539943695,-0.0009437426924705505,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_26,,test_26_010,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.037230610847473145,0.03589417785406113,0.0013364329934120178,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_26,,test_26_011,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.02865372598171234,0.03790563717484474,-0.0092519111931324,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_26,,test_26_100,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.02865372598171234,0.04000086709856987,-0.011347141116857529,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_26,,test_26_101,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.02865372598171234,0.026292771100997925,0.0023609548807144165,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_26,,test_26_110,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.02865372598171234,0.027196494862437248,0.001457231119275093,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_26,,test_26_111,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.030129089951515198,0.04518159478902817,-0.01505250483751297,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_27,,test_27_000,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.030129089951515198,0.05151369050145149,-0.021384600549936295,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_27,,test_27_001,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.030129089951515198,0.04565608501434326,-0.015526995062828064,,,True,,6.928203105926514,2.0,6.928203105926514,,,3.973643103449831e-08,,,,,,test_27,,test_27_010,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.030129089951515198,0.04915207624435425,-0.01902298629283905,,,True,,6.928203105926514,2.0,6.928203105926514,,,3.973643103449831e-08,,,,,,test_27,,test_27_011,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.03083447366952896,0.04019751772284508,-0.009363044053316116,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_27,,test_27_100,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.03083447366952896,0.0350581593811512,-0.004223685711622238,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_27,,test_27_101,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.03083447366952896,0.021736614406108856,0.009097859263420105,,,True,,6.928203105926514,2.0,6.928203105926514,,,3.973643103449831e-08,,,,,,test_27,,test_27_110,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.03083447366952896,0.019558873027563095,0.011275600641965866,,,True,,6.928203105926514,2.0,6.928203105926514,,,3.973643103449831e-08,,,,,,test_27,,test_27_111,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.027761921286582947,0.037654221057891846,-0.009892299771308899,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_28,,test_28_000,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.027761921286582947,0.04393719881772995,-0.016175277531147003,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_28,,test_28_001,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.027761921286582947,0.040757447481155396,-0.012995526194572449,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_28,,test_28_010,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.027761921286582947,0.02874981239438057,-0.0009878911077976227,,,True,,6.928203105926514,2.0,6.928203105926514,,,4.967053612858763e-08,,,,,,test_28,,test_28_011,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.026017282158136368,0.03786878287792206,-0.01185150071978569,,,True,,6.928203105926514,2.0,6.928203105926514,,,2.9802322387695312e-08,,,,,,test_28,,test_28_100,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.026017282158136368,0.03408191725611687,-0.0080646350979805,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_28,,test_28_101,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.026017282158136368,0.02826511859893799,-0.0022478364408016205,,,True,,6.928203105926514,2.0,6.928203105926514,,,4.967053612858763e-08,,,,,,test_28,,test_28_110,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.026017282158136368,0.022403087466955185,0.003614194691181183,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_28,,test_28_111,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.016905486583709717,0.04688718914985657,-0.02998170256614685,,,True,,6.928203105926514,2.0,6.928203105926514,,,3.973643103449831e-08,,,,,,test_29,,test_29_000,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.016905486583709717,0.043573394417762756,-0.02666790783405304,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_29,,test_29_001,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.01690550148487091,0.016007810831069946,0.0008976906538009644,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_29,,test_29_010,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.01690550148487091,0.019651083275675774,-0.002745581790804863,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_29,,test_29_011,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.030313972383737564,0.03891944885253906,-0.008605476468801498,,,True,,6.928203105926514,2.0,6.928203105926514,,,3.973643103449831e-08,,,,,,test_29,,test_29_100,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.030313972383737564,0.03906458616256714,-0.008750613778829575,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_29,,test_29_101,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.030313972383737564,0.02256445400416851,0.007749518379569054,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_29,,test_29_110,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.030313972383737564,0.018145840615034103,0.01216813176870346,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_29,,test_29_111,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.040529653429985046,0.03999997302889824,0.0005296804010868073,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_30,,test_30_000,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.040529653429985046,0.03566742688417435,0.0048622265458106995,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_30,,test_30_001,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.040529653429985046,0.04287195950746536,-0.002342306077480316,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_30,,test_30_010,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.040529653429985046,0.04950012266635895,-0.008970469236373901,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_30,,test_30_011,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.026614096015691757,0.03383185341954231,-0.007217757403850555,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_30,,test_30_100,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.026614096015691757,0.03445543721318245,-0.007841341197490692,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_30,,test_30_101,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.026614096015691757,0.022193284705281258,0.0044208113104105,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_30,,test_30_110,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.026614096015691757,0.02113226428627968,0.005481831729412079,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_30,,test_30_111,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.027265772223472595,0.047050394117832184,-0.01978462189435959,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_31,,test_31_000,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.027265772223472595,0.042814504355192184,-0.01554873213171959,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_31,,test_31_001,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.027265772223472595,0.0314192920923233,-0.004153519868850708,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_31,,test_31_010,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.027265772223472595,0.03731723874807358,-0.010051466524600983,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_31,,test_31_011,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.02381781116127968,0.030326329171657562,-0.006508518010377884,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_31,,test_31_100,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.02381781116127968,0.03557639196515083,-0.011758580803871155,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_31,,test_31_101,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.023817799985408783,0.028490666300058365,-0.004672866314649582,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_31,,test_31_110,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_unused,,,,,0.023817799985408783,0.028204983100295067,-0.004387183114886284,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_31,,test_31_111,,,,
synthetic,sanity_check,aggregate,synthetic,DeepSets,37,C_unused,,,,,0.003628544509410858,0.0083548529073596,,-0.004871318317054829,-0.004581967823469313,,random networks may also respond; sensitivity alone does not establish learned task reliance,,,,,,,,,randomized_model_gcia_excess,,,,,,,,,-0.004726308026874904
synthetic,probe,aggregate,synthetic,DeepSets,37,C_relational,0,auroc,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
synthetic,probe,aggregate,synthetic,DeepSets,37,C_relational,0,balanced_accuracy,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
synthetic,sanity_check,aggregate,synthetic,DeepSets,37,C_relational,0,,,,,,,,,,,,,,,,,,,shuffled_concept_probe_auroc,,,,1.0,,,,,0.5
synthetic,probe,aggregate,synthetic,DeepSets,37,C_relational,1,auroc,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
synthetic,probe,aggregate,synthetic,DeepSets,37,C_relational,1,balanced_accuracy,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
synthetic,sanity_check,aggregate,synthetic,DeepSets,37,C_relational,1,,,,,,,,,,,,,,,,,,,shuffled_concept_probe_auroc,,,,1.0,,,,,0.5
synthetic,probe,aggregate,synthetic,DeepSets,37,C_relational,2,auroc,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
synthetic,probe,aggregate,synthetic,DeepSets,37,C_relational,2,balanced_accuracy,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
synthetic,sanity_check,aggregate,synthetic,DeepSets,37,C_relational,2,,,,,,,,,,,,,,,,,,,shuffled_concept_probe_auroc,,,,1.0,,,,,0.5
synthetic,probe,aggregate,synthetic,DeepSets,37,C_relational,3,auroc,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
synthetic,probe,aggregate,synthetic,DeepSets,37,C_relational,3,balanced_accuracy,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
synthetic,sanity_check,aggregate,synthetic,DeepSets,37,C_relational,3,,,,,,,,,,,,,,,,,,,shuffled_concept_probe_auroc,,,,1.0,,,,,0.5
synthetic,tcav,aggregate,synthetic,DeepSets,37,C_relational,3,auroc,0.5,nan,,,,,,,,,,,,,,False,,,,,,1.0,,,,,
synthetic,gcia,aggregate,synthetic,DeepSets,37,C_relational,3,auroc,0.5,nan,0.0,0.0,0.0,0.0,0.0,True,negligible effect under the tested intervention,11.0,0.8333333283662796,11.0,0.0,0.0,0.0,False,,,256,32,,1.0,,0.0,0.0,1.0,
synthetic,gcia,observation,synthetic,DeepSets,37,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_0,,test_0_000,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_0,,test_0_001,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_0,,test_0_010,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_0,,test_0_011,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_0,,test_0_100,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_0,,test_0_101,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_0,,test_0_110,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_0,,test_0_111,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_1,,test_1_000,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_1,,test_1_001,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_1,,test_1_010,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_1,,test_1_011,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_1,,test_1_100,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_1,,test_1_101,,,,
synthetic,gcia,observation,synthetic,DeepSets,37,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_1,,test_1_110,,,,
