patient,split,seed,fraction,count,method,control,signed_change,absolute_change
TCGA-A2-A04Q,development,11,0.1,3,random,16,0.027636080980300903,0.027636080980300903
TCGA-A2-A04Q,development,11,0.1,3,random,17,-0.03319382667541504,0.03319382667541504
TCGA-A2-A04Q,development,11,0.1,3,random,18,-0.06798157095909119,0.06798157095909119
TCGA-A2-A04Q,development,11,0.1,3,random,19,0.009387940168380737,0.009387940168380737
TCGA-A2-A04Q,development,11,0.2,5,gnnexplainer,-1,-0.01573583483695984,0.01573583483695984
TCGA-A2-A04Q,development,11,0.2,5,random,0,0.008147656917572021,0.008147656917572021
TCGA-A2-A04Q,development,11,0.2,5,random,1,-0.05754312872886658,0.05754312872886658
TCGA-A2-A04Q,development,11,0.2,5,random,2,-0.02257654070854187,0.02257654070854187
TCGA-A2-A04Q,development,11,0.2,5,random,3,-0.10048514604568481,0.10048514604568481
TCGA-A2-A04Q,development,11,0.2,5,random,4,0.0027419328689575195,0.0027419328689575195
TCGA-A2-A04Q,development,11,0.2,5,random,5,-0.14701038599014282,0.14701038599014282
TCGA-A2-A04Q,development,11,0.2,5,random,6,0.02706184983253479,0.02706184983253479
TCGA-A2-A04Q,development,11,0.2,5,random,7,-0.03231355547904968,0.03231355547904968
TCGA-A2-A04Q,development,11,0.2,5,random,8,-0.022235602140426636,0.022235602140426636
TCGA-A2-A04Q,development,11,0.2,5,random,9,0.03333941102027893,0.03333941102027893
TCGA-A2-A04Q,development,11,0.2,5,random,10,0.07178309559822083,0.07178309559822083
TCGA-A2-A04Q,development,11,0.2,5,random,11,0.056893736124038696,0.056893736124038696
TCGA-A2-A04Q,development,11,0.2,5,random,12,0.0028901398181915283,0.0028901398181915283
TCGA-A2-A04Q,development,11,0.2,5,random,13,-0.14185917377471924,0.14185917377471924
TCGA-A2-A04Q,development,11,0.2,5,random,14,-0.01956459879875183,0.01956459879875183
TCGA-A2-A04Q,development,11,0.2,5,random,15,0.03754428029060364,0.03754428029060364
TCGA-A2-A04Q,development,11,0.2,5,random,16,0.03896650671958923,0.03896650671958923
TCGA-A2-A04Q,development,11,0.2,5,random,17,-0.004995793104171753,0.004995793104171753
TCGA-A2-A04Q,development,11,0.2,5,random,18,-0.023791193962097168,0.023791193962097168
TCGA-A2-A04Q,development,11,0.2,5,random,19,0.03533086180686951,0.03533086180686951
TCGA-A2-A04Q,development,23,0.05,2,gnnexplainer,-1,-0.0006189048290252686,0.0006189048290252686
TCGA-A2-A04Q,development,23,0.05,2,random,0,-0.015766113996505737,0.015766113996505737
TCGA-A2-A04Q,development,23,0.05,2,random,1,-0.016149520874023438,0.016149520874023438
TCGA-A2-A04Q,development,23,0.05,2,random,2,0.01424667239189148,0.01424667239189148
TCGA-A2-A04Q,development,23,0.05,2,random,3,-0.14859673380851746,0.14859673380851746
TCGA-A2-A04Q,development,23,0.05,2,random,4,-0.014522522687911987,0.014522522687911987
TCGA-A2-A04Q,development,23,0.05,2,random,5,0.01586797833442688,0.01586797833442688
TCGA-A2-A04Q,development,23,0.05,2,random,6,-0.08903276920318604,0.08903276920318604
TCGA-A2-A04Q,development,23,0.05,2,random,7,-0.012857764959335327,0.012857764959335327
TCGA-A2-A04Q,development,23,0.05,2,random,8,-0.05179354548454285,0.05179354548454285
TCGA-A2-A04Q,development,23,0.05,2,random,9,-0.0005605220794677734,0.0005605220794677734
TCGA-A2-A04Q,development,23,0.05,2,random,10,0.03140544891357422,0.03140544891357422
TCGA-A2-A04Q,development,23,0.05,2,random,11,0.013408094644546509,0.013408094644546509
TCGA-A2-A04Q,development,23,0.05,2,random,12,-0.026012063026428223,0.026012063026428223
TCGA-A2-A04Q,development,23,0.05,2,random,13,-0.022629141807556152,0.022629141807556152
TCGA-A2-A04Q,development,23,0.05,2,random,14,-0.04596889019012451,0.04596889019012451
TCGA-A2-A04Q,development,23,0.05,2,random,15,0.01039007306098938,0.01039007306098938
TCGA-A2-A04Q,development,23,0.05,2,random,16,0.006470441818237305,0.006470441818237305
TCGA-A2-A04Q,development,23,0.05,2,random,17,0.02205359935760498,0.02205359935760498
TCGA-A2-A04Q,development,23,0.05,2,random,18,-0.0032268762588500977,0.0032268762588500977
TCGA-A2-A04Q,development,23,0.05,2,random,19,-0.06692191958427429,0.06692191958427429
TCGA-A2-A04Q,development,23,0.1,3,gnnexplainer,-1,-0.022561192512512207,0.022561192512512207
TCGA-A2-A04Q,development,23,0.1,3,random,0,0.01638615131378174,0.01638615131378174
TCGA-A2-A04Q,development,23,0.1,3,random,1,0.03190869092941284,0.03190869092941284
TCGA-A2-A04Q,development,23,0.1,3,random,2,0.019339650869369507,0.019339650869369507
TCGA-A2-A04Q,development,23,0.1,3,random,3,-0.06538796424865723,0.06538796424865723
TCGA-A2-A04Q,development,23,0.1,3,random,4,-0.03582417964935303,0.03582417964935303
TCGA-A2-A04Q,development,23,0.1,3,random,5,-0.10254696011543274,0.10254696011543274
TCGA-A2-A04Q,development,23,0.1,3,random,6,0.0025468170642852783,0.0025468170642852783
TCGA-A2-A04Q,development,23,0.1,3,random,7,0.014482349157333374,0.014482349157333374
TCGA-A2-A04Q,development,23,0.1,3,random,8,0.0407254695892334,0.0407254695892334
TCGA-A2-A04Q,development,23,0.1,3,random,9,0.028430163860321045,0.028430163860321045
TCGA-A2-A04Q,development,23,0.1,3,random,10,-0.01457563042640686,0.01457563042640686
TCGA-A2-A04Q,development,23,0.1,3,random,11,0.050582826137542725,0.050582826137542725
TCGA-A2-A04Q,development,23,0.1,3,random,12,-0.007669359445571899,0.007669359445571899
TCGA-A2-A04Q,development,23,0.1,3,random,13,-0.07192805409431458,0.07192805409431458
TCGA-A2-A04Q,development,23,0.1,3,random,14,0.0376090407371521,0.0376090407371521
TCGA-A2-A04Q,development,23,0.1,3,random,15,-0.16218379139900208,0.16218379139900208
TCGA-A2-A04Q,development,23,0.1,3,random,16,-0.0652020275592804,0.0652020275592804
TCGA-A2-A04Q,development,23,0.1,3,random,17,0.013632267713546753,0.013632267713546753
TCGA-A2-A04Q,development,23,0.1,3,random,18,0.01124727725982666,0.01124727725982666
TCGA-A2-A04Q,development,23,0.1,3,random,19,-0.07823669910430908,0.07823669910430908
TCGA-A2-A04Q,development,23,0.2,5,gnnexplainer,-1,-0.021548748016357422,0.021548748016357422
TCGA-A2-A04Q,development,23,0.2,5,random,0,-0.0051115453243255615,0.0051115453243255615
TCGA-A2-A04Q,development,23,0.2,5,random,1,-0.07620212435722351,0.07620212435722351
TCGA-A2-A04Q,development,23,0.2,5,random,2,-0.03893038630485535,0.03893038630485535
TCGA-A2-A04Q,development,23,0.2,5,random,3,-0.002360314130783081,0.002360314130783081
TCGA-A2-A04Q,development,23,0.2,5,random,4,-0.036770373582839966,0.036770373582839966
TCGA-A2-A04Q,development,23,0.2,5,random,5,0.034364402294158936,0.034364402294158936
TCGA-A2-A04Q,development,23,0.2,5,random,6,-0.024086445569992065,0.024086445569992065
TCGA-A2-A04Q,development,23,0.2,5,random,7,0.03950279951095581,0.03950279951095581
TCGA-A2-A04Q,development,23,0.2,5,random,8,-0.06501522660255432,0.06501522660255432
TCGA-A2-A04Q,development,23,0.2,5,random,9,-0.003430962562561035,0.003430962562561035
TCGA-A2-A04Q,development,23,0.2,5,random,10,-0.05875471234321594,0.05875471234321594
TCGA-A2-A04Q,development,23,0.2,5,random,11,0.056813180446624756,0.056813180446624756
TCGA-A2-A04Q,development,23,0.2,5,random,12,0.015102237462997437,0.015102237462997437
TCGA-A2-A04Q,development,23,0.2,5,random,13,-0.1306408941745758,0.1306408941745758
TCGA-A2-A04Q,development,23,0.2,5,random,14,-0.03078591823577881,0.03078591823577881
TCGA-A2-A04Q,development,23,0.2,5,random,15,0.030438780784606934,0.030438780784606934
TCGA-A2-A04Q,development,23,0.2,5,random,16,0.02576306462287903,0.02576306462287903
TCGA-A2-A04Q,development,23,0.2,5,random,17,-0.006998807191848755,0.006998807191848755
TCGA-A2-A04Q,development,23,0.2,5,random,18,0.0019882917404174805,0.0019882917404174805
TCGA-A2-A04Q,development,23,0.2,5,random,19,0.0017413198947906494,0.0017413198947906494
TCGA-A2-A04Q,development,37,0.05,2,gnnexplainer,-1,0.008970648050308228,0.008970648050308228
TCGA-A2-A04Q,development,37,0.05,2,random,0,-0.02143910527229309,0.02143910527229309
TCGA-A2-A04Q,development,37,0.05,2,random,1,-0.010908275842666626,0.010908275842666626
TCGA-A2-A04Q,development,37,0.05,2,random,2,-0.034432798624038696,0.034432798624038696
TCGA-A2-A04Q,development,37,0.05,2,random,3,0.009045690298080444,0.009045690298080444
TCGA-A2-A04Q,development,37,0.05,2,random,4,-0.0035359859466552734,0.0035359859466552734
TCGA-A2-A04Q,development,37,0.05,2,random,5,0.038739293813705444,0.038739293813705444
TCGA-A2-A04Q,development,37,0.05,2,random,6,0.022426843643188477,0.022426843643188477
TCGA-A2-A04Q,development,37,0.05,2,random,7,-0.045931339263916016,0.045931339263916016
TCGA-A2-A04Q,development,37,0.05,2,random,8,0.016069084405899048,0.016069084405899048
TCGA-A2-A04Q,development,37,0.05,2,random,9,-0.02143910527229309,0.02143910527229309
TCGA-A2-A04Q,development,37,0.05,2,random,10,0.03292691707611084,0.03292691707611084
TCGA-A2-A04Q,development,37,0.05,2,random,11,0.03969001770019531,0.03969001770019531
TCGA-A2-A04Q,development,37,0.05,2,random,12,0.029431134462356567,0.029431134462356567
TCGA-A2-A04Q,development,37,0.05,2,random,13,0.03969001770019531,0.03969001770019531
TCGA-A2-A04Q,development,37,0.05,2,random,14,-0.02058282494544983,0.02058282494544983
TCGA-A2-A04Q,development,37,0.05,2,random,15,0.02924761176109314,0.02924761176109314
TCGA-A2-A04Q,development,37,0.05,2,random,16,0.013763278722763062,0.013763278722763062
TCGA-A2-A04Q,development,37,0.05,2,random,17,-0.006432682275772095,0.006432682275772095
TCGA-A2-A04Q,development,37,0.05,2,random,18,0.02761712670326233,0.02761712670326233
TCGA-A2-A04Q,development,37,0.05,2,random,19,-0.000361710786819458,0.000361710786819458
TCGA-A2-A04Q,development,37,0.1,3,gnnexplainer,-1,0.01873791217803955,0.01873791217803955
TCGA-A2-A04Q,development,37,0.1,3,random,0,-0.06911996006965637,0.06911996006965637
TCGA-A2-A04Q,development,37,0.1,3,random,1,-0.024455785751342773,0.024455785751342773
TCGA-A2-A04Q,development,37,0.1,3,random,2,-0.001307368278503418,0.001307368278503418
TCGA-A2-A04Q,development,37,0.1,3,random,3,-0.020148247480392456,0.020148247480392456
TCGA-A2-A04Q,development,37,0.1,3,random,4,-0.020014196634292603,0.020014196634292603
TCGA-A2-A04Q,development,37,0.1,3,random,5,-0.015672773122787476,0.015672773122787476
TCGA-A2-A04Q,development,37,0.1,3,random,6,0.04875969886779785,0.04875969886779785
TCGA-A2-A04Q,development,37,0.1,3,random,7,0.042951345443725586,0.042951345443725586
TCGA-A2-A04Q,development,37,0.1,3,random,8,-0.04427251219749451,0.04427251219749451
TCGA-A2-A04Q,development,37,0.1,3,random,9,0.04401177167892456,0.04401177167892456
TCGA-A2-A04Q,development,37,0.1,3,random,10,-0.04070356488227844,0.04070356488227844
TCGA-A2-A04Q,development,37,0.1,3,random,11,0.0481719970703125,0.0481719970703125
TCGA-A2-A04Q,development,37,0.1,3,random,12,0.021309375762939453,0.021309375762939453
TCGA-A2-A04Q,development,37,0.1,3,random,13,-0.016993284225463867,0.016993284225463867
TCGA-A2-A04Q,development,37,0.1,3,random,14,0.01640796661376953,0.01640796661376953
TCGA-A2-A04Q,development,37,0.1,3,random,15,0.021395087242126465,0.021395087242126465
TCGA-A2-A04Q,development,37,0.1,3,random,16,0.050933897495269775,0.050933897495269775
TCGA-A2-A04Q,development,37,0.1,3,random,17,0.0445631742477417,0.0445631742477417
TCGA-A2-A04Q,development,37,0.1,3,random,18,-0.0036154091358184814,0.0036154091358184814
TCGA-A2-A04Q,development,37,0.1,3,random,19,0.03788769245147705,0.03788769245147705
TCGA-A2-A04Q,development,37,0.2,5,gnnexplainer,-1,0.010450601577758789,0.010450601577758789
TCGA-A2-A04Q,development,37,0.2,5,random,0,-0.06647682189941406,0.06647682189941406
TCGA-A2-A04Q,development,37,0.2,5,random,1,-0.04367688298225403,0.04367688298225403
TCGA-A2-A04Q,development,37,0.2,5,random,2,0.022768616676330566,0.022768616676330566
TCGA-A2-A04Q,development,37,0.2,5,random,3,-0.013679355382919312,0.013679355382919312
TCGA-A2-A04Q,development,37,0.2,5,random,4,-0.09812545776367188,0.09812545776367188
TCGA-A2-A04Q,development,37,0.2,5,random,5,0.02946588397026062,0.02946588397026062
TCGA-A2-A04Q,development,37,0.2,5,random,6,0.09832733869552612,0.09832733869552612
TCGA-A2-A04Q,development,37,0.2,5,random,7,0.0018884837627410889,0.0018884837627410889
TCGA-A2-A04Q,development,37,0.2,5,random,8,-0.029706627130508423,0.029706627130508423
TCGA-A2-A04Q,development,37,0.2,5,random,9,0.0433463454246521,0.0433463454246521
TCGA-A2-A04Q,development,37,0.2,5,random,10,-0.1134728491306305,0.1134728491306305
TCGA-A2-A04Q,development,37,0.2,5,random,11,-0.041931718587875366,0.041931718587875366
TCGA-A2-A04Q,development,37,0.2,5,random,12,-0.03591632843017578,0.03591632843017578
TCGA-A2-A04Q,development,37,0.2,5,random,13,0.08605378866195679,0.08605378866195679
TCGA-A2-A04Q,development,37,0.2,5,random,14,0.004914760589599609,0.004914760589599609
TCGA-A2-A04Q,development,37,0.2,5,random,15,0.06803673505783081,0.06803673505783081
TCGA-A2-A04Q,development,37,0.2,5,random,16,-0.0804159939289093,0.0804159939289093
TCGA-A2-A04Q,development,37,0.2,5,random,17,-0.012525051832199097,0.012525051832199097
TCGA-A2-A04Q,development,37,0.2,5,random,18,-0.0058390796184539795,0.0058390796184539795
TCGA-A2-A04Q,development,37,0.2,5,random,19,0.007175445556640625,0.007175445556640625
TCGA-A2-A04T,development,11,0.05,9,gnnexplainer,-1,-0.010181605815887451,0.010181605815887451
TCGA-A2-A04T,development,11,0.05,9,random,0,-0.00827646255493164,0.00827646255493164
TCGA-A2-A04T,development,11,0.05,9,random,1,-0.004731357097625732,0.004731357097625732
TCGA-A2-A04T,development,11,0.05,9,random,2,-0.013828396797180176,0.013828396797180176
TCGA-A2-A04T,development,11,0.05,9,random,3,-0.0027565360069274902,0.0027565360069274902
TCGA-A2-A04T,development,11,0.05,9,random,4,-0.001774430274963379,0.001774430274963379
TCGA-A2-A04T,development,11,0.05,9,random,5,-0.014282405376434326,0.014282405376434326
TCGA-A2-A04T,development,11,0.05,9,random,6,-0.015295803546905518,0.015295803546905518
TCGA-A2-A04T,development,11,0.05,9,random,7,-0.013963818550109863,0.013963818550109863
TCGA-A2-A04T,development,11,0.05,9,random,8,-0.01516646146774292,0.01516646146774292
TCGA-A2-A04T,development,11,0.05,9,random,9,-0.005372822284698486,0.005372822284698486
TCGA-A2-A04T,development,11,0.05,9,random,10,-0.017738640308380127,0.017738640308380127
TCGA-A2-A04T,development,11,0.05,9,random,11,-0.011274576187133789,0.011274576187133789
TCGA-A2-A04T,development,11,0.05,9,random,12,0.005534708499908447,0.005534708499908447
TCGA-A2-A04T,development,11,0.05,9,random,13,-0.02155989408493042,0.02155989408493042
TCGA-A2-A04T,development,11,0.05,9,random,14,-0.020342707633972168,0.020342707633972168
TCGA-A2-A04T,development,11,0.05,9,random,15,-0.017994821071624756,0.017994821071624756
TCGA-A2-A04T,development,11,0.05,9,random,16,-0.019020497798919678,0.019020497798919678
TCGA-A2-A04T,development,11,0.05,9,random,17,-0.010750114917755127,0.010750114917755127
TCGA-A2-A04T,development,11,0.05,9,random,18,0.0036524534225463867,0.0036524534225463867
TCGA-A2-A04T,development,11,0.05,9,random,19,-0.007300138473510742,0.007300138473510742
TCGA-A2-A04T,development,11,0.1,18,gnnexplainer,-1,-0.02117234468460083,0.02117234468460083
TCGA-A2-A04T,development,11,0.1,18,random,0,-0.019841134548187256,0.019841134548187256
TCGA-A2-A04T,development,11,0.1,18,random,1,-0.010369598865509033,0.010369598865509033
TCGA-A2-A04T,development,11,0.1,18,random,2,-0.010827124118804932,0.010827124118804932
TCGA-A2-A04T,development,11,0.1,18,random,3,-0.022148191928863525,0.022148191928863525
TCGA-A2-A04T,development,11,0.1,18,random,4,-0.008466124534606934,0.008466124534606934
TCGA-A2-A04T,development,11,0.1,18,random,5,-0.0270574688911438,0.0270574688911438
TCGA-A2-A04T,development,11,0.1,18,random,6,-0.012446999549865723,0.012446999549865723
TCGA-A2-A04T,development,11,0.1,18,random,7,-0.03494691848754883,0.03494691848754883
TCGA-A2-A04T,development,11,0.1,18,random,8,-0.032943546772003174,0.032943546772003174
TCGA-A2-A04T,development,11,0.1,18,random,9,-0.01907968521118164,0.01907968521118164
TCGA-A2-A04T,development,11,0.1,18,random,10,-0.024192631244659424,0.024192631244659424
TCGA-A2-A04T,development,11,0.1,18,random,11,-0.037136971950531006,0.037136971950531006
TCGA-A2-A04T,development,11,0.1,18,random,12,-0.030683040618896484,0.030683040618896484
TCGA-A2-A04T,development,11,0.1,18,random,13,-0.025065600872039795,0.025065600872039795
TCGA-A2-A04T,development,11,0.1,18,random,14,-0.024357736110687256,0.024357736110687256
TCGA-A2-A04T,development,11,0.1,18,random,15,-0.014918208122253418,0.014918208122253418
TCGA-A2-A04T,development,11,0.1,18,random,16,-0.005430459976196289,0.005430459976196289
TCGA-A2-A04T,development,11,0.1,18,random,17,-0.028601527214050293,0.028601527214050293
TCGA-A2-A04T,development,11,0.1,18,random,18,-0.029653489589691162,0.029653489589691162
TCGA-A2-A04T,development,11,0.1,18,random,19,-0.026177644729614258,0.026177644729614258
TCGA-A2-A04T,development,11,0.2,35,gnnexplainer,-1,-0.04736125469207764,0.04736125469207764
TCGA-A2-A04T,development,11,0.2,35,random,0,-0.054175376892089844,0.054175376892089844
TCGA-A2-A04T,development,11,0.2,35,random,1,-0.025387883186340332,0.025387883186340332
TCGA-A2-A04T,development,11,0.2,35,random,2,-0.06777644157409668,0.06777644157409668
TCGA-A2-A04T,development,11,0.2,35,random,3,-0.031696438789367676,0.031696438789367676
TCGA-A2-A04T,development,11,0.2,35,random,4,-0.012854516506195068,0.012854516506195068
TCGA-A2-A04T,development,11,0.2,35,random,5,-0.05539584159851074,0.05539584159851074
TCGA-A2-A04T,development,11,0.2,35,random,6,-0.03209483623504639,0.03209483623504639
TCGA-A2-A04T,development,11,0.2,35,random,7,-0.039331018924713135,0.039331018924713135
TCGA-A2-A04T,development,11,0.2,35,random,8,-0.034771621227264404,0.034771621227264404
TCGA-A2-A04T,development,11,0.2,35,random,9,-0.07902735471725464,0.07902735471725464
TCGA-A2-A04T,development,11,0.2,35,random,10,-0.0456165075302124,0.0456165075302124
TCGA-A2-A04T,development,11,0.2,35,random,11,-0.06152397394180298,0.06152397394180298
TCGA-A2-A04T,development,11,0.2,35,random,12,-0.04119151830673218,0.04119151830673218
TCGA-A2-A04T,development,11,0.2,35,random,13,-0.04790520668029785,0.04790520668029785
TCGA-A2-A04T,development,11,0.2,35,random,14,-0.02935492992401123,0.02935492992401123
TCGA-A2-A04T,development,11,0.2,35,random,15,-0.06335008144378662,0.06335008144378662
TCGA-A2-A04T,development,11,0.2,35,random,16,-0.05662131309509277,0.05662131309509277
TCGA-A2-A04T,development,11,0.2,35,random,17,-0.04449892044067383,0.04449892044067383
TCGA-A2-A04T,development,11,0.2,35,random,18,-0.06371128559112549,0.06371128559112549
TCGA-A2-A04T,development,11,0.2,35,random,19,-0.058573126792907715,0.058573126792907715
TCGA-A2-A04T,development,23,0.05,9,gnnexplainer,-1,-0.008163630962371826,0.008163630962371826
TCGA-A2-A04T,development,23,0.05,9,random,0,-0.013107061386108398,0.013107061386108398
TCGA-A2-A04T,development,23,0.05,9,random,1,-0.013033807277679443,0.013033807277679443
TCGA-A2-A04T,development,23,0.05,9,random,2,-0.010875582695007324,0.010875582695007324
TCGA-A2-A04T,development,23,0.05,9,random,3,0.0008475184440612793,0.0008475184440612793
TCGA-A2-A04T,development,23,0.05,9,random,4,0.008698999881744385,0.008698999881744385
TCGA-A2-A04T,development,23,0.05,9,random,5,-0.01042097806930542,0.01042097806930542
TCGA-A2-A04T,development,23,0.05,9,random,6,-0.005326807498931885,0.005326807498931885
TCGA-A2-A04T,development,23,0.05,9,random,7,-0.0012444853782653809,0.0012444853782653809
TCGA-A2-A04T,development,23,0.05,9,random,8,0.001301884651184082,0.001301884651184082
TCGA-A2-A04T,development,23,0.05,9,random,9,0.0008382797241210938,0.0008382797241210938
TCGA-A2-A04T,development,23,0.05,9,random,10,-0.005263030529022217,0.005263030529022217
TCGA-A2-A04T,development,23,0.05,9,random,11,-0.003962516784667969,0.003962516784667969
TCGA-A2-A04T,development,23,0.05,9,random,12,-0.006501555442810059,0.006501555442810059
TCGA-A2-A04T,development,23,0.05,9,random,13,-0.01244121789932251,0.01244121789932251
TCGA-A2-A04T,development,23,0.05,9,random,14,-0.009731769561767578,0.009731769561767578
TCGA-A2-A04T,development,23,0.05,9,random,15,-0.00716400146484375,0.00716400146484375
TCGA-A2-A04T,development,23,0.05,9,random,16,0.003540515899658203,0.003540515899658203
TCGA-A2-A04T,development,23,0.05,9,random,17,-0.011534571647644043,0.011534571647644043
TCGA-A2-A04T,development,23,0.05,9,random,18,0.006223857402801514,0.006223857402801514
TCGA-A2-A04T,development,23,0.05,9,random,19,-0.013374567031860352,0.013374567031860352
TCGA-A2-A04T,development,23,0.1,18,gnnexplainer,-1,-0.012317240238189697,0.012317240238189697
TCGA-A2-A04T,development,23,0.1,18,random,0,-0.004336357116699219,0.004336357116699219
TCGA-A2-A04T,development,23,0.1,18,random,1,-0.02380692958831787,0.02380692958831787
TCGA-A2-A04T,development,23,0.1,18,random,2,-0.021601080894470215,0.021601080894470215
TCGA-A2-A04T,development,23,0.1,18,random,3,-0.0017580389976501465,0.0017580389976501465
TCGA-A2-A04T,development,23,0.1,18,random,4,-0.010944187641143799,0.010944187641143799
TCGA-A2-A04T,development,23,0.1,18,random,5,-0.011709809303283691,0.011709809303283691
TCGA-A2-A04T,development,23,0.1,18,random,6,-0.03118950128555298,0.03118950128555298
TCGA-A2-A04T,development,23,0.1,18,random,7,-0.015143394470214844,0.015143394470214844
TCGA-A2-A04T,development,23,0.1,18,random,8,-0.0206606388092041,0.0206606388092041
TCGA-A2-A04T,development,23,0.1,18,random,9,-0.03138911724090576,0.03138911724090576
TCGA-A2-A04T,development,23,0.1,18,random,10,-0.009194374084472656,0.009194374084472656
TCGA-A2-A04T,development,23,0.1,18,random,11,-0.020903825759887695,0.020903825759887695
TCGA-A2-A04T,development,23,0.1,18,random,12,-0.014707565307617188,0.014707565307617188
TCGA-A2-A04T,development,23,0.1,18,random,13,-0.012118816375732422,0.012118816375732422
TCGA-A2-A04T,development,23,0.1,18,random,14,-0.030156195163726807,0.030156195163726807
TCGA-A2-A04T,development,23,0.1,18,random,15,-0.0038264989852905273,0.0038264989852905273
TCGA-A2-A04T,development,23,0.1,18,random,16,-0.02121114730834961,0.02121114730834961
TCGA-A2-A04T,development,23,0.1,18,random,17,-0.02527076005935669,0.02527076005935669
TCGA-A2-A04T,development,23,0.1,18,random,18,-0.003083467483520508,0.003083467483520508
TCGA-A2-A04T,development,23,0.1,18,random,19,-0.0029695630073547363,0.0029695630073547363
TCGA-A2-A04T,development,23,0.2,35,gnnexplainer,-1,-0.05923241376876831,0.05923241376876831
TCGA-A2-A04T,development,23,0.2,35,random,0,0.0027805566787719727,0.0027805566787719727
TCGA-A2-A04T,development,23,0.2,35,random,1,-0.05395328998565674,0.05395328998565674
TCGA-A2-A04T,development,23,0.2,35,random,2,-0.014944076538085938,0.014944076538085938
TCGA-A2-A04T,development,23,0.2,35,random,3,-0.0495985746383667,0.0495985746383667
TCGA-A2-A04T,development,23,0.2,35,random,4,-0.033549964427948,0.033549964427948
TCGA-A2-A04T,development,23,0.2,35,random,5,-0.04365682601928711,0.04365682601928711
TCGA-A2-A04T,development,23,0.2,35,random,6,-0.05950284004211426,0.05950284004211426
TCGA-A2-A04T,development,23,0.2,35,random,7,-0.045841217041015625,0.045841217041015625
TCGA-A2-A04T,development,23,0.2,35,random,8,-0.04733109474182129,0.04733109474182129
TCGA-A2-A04T,development,23,0.2,35,random,9,-0.07213175296783447,0.07213175296783447
TCGA-A2-A04T,development,23,0.2,35,random,10,-0.04468262195587158,0.04468262195587158
TCGA-A2-A04T,development,23,0.2,35,random,11,-0.0449976921081543,0.0449976921081543
TCGA-A2-A04T,development,23,0.2,35,random,12,-0.032586634159088135,0.032586634159088135
TCGA-A2-A04T,development,23,0.2,35,random,13,-0.04902994632720947,0.04902994632720947
TCGA-A2-A04T,development,23,0.2,35,random,14,-0.03768819570541382,0.03768819570541382
TCGA-A2-A04T,development,23,0.2,35,random,15,-0.059127867221832275,0.059127867221832275
TCGA-A2-A04T,development,23,0.2,35,random,16,-0.03163713216781616,0.03163713216781616
TCGA-A2-A04T,development,23,0.2,35,random,17,-0.040496826171875,0.040496826171875
TCGA-A2-A04T,development,23,0.2,35,random,18,-0.04986715316772461,0.04986715316772461
TCGA-A2-A04T,development,23,0.2,35,random,19,-0.029036343097686768,0.029036343097686768
TCGA-A2-A04T,development,37,0.05,9,gnnexplainer,-1,0.004207491874694824,0.004207491874694824
TCGA-A2-A04T,development,37,0.05,9,random,0,-0.0091438889503479,0.0091438889503479
TCGA-A2-A04T,development,37,0.05,9,random,1,-0.0026555657386779785,0.0026555657386779785
TCGA-A2-A04T,development,37,0.05,9,random,2,-0.017200231552124023,0.017200231552124023
TCGA-A2-A04T,development,37,0.05,9,random,3,-0.012190937995910645,0.012190937995910645
TCGA-A2-A04T,development,37,0.05,9,random,4,-0.008051633834838867,0.008051633834838867
TCGA-A2-A04T,development,37,0.05,9,random,5,-0.010553121566772461,0.010553121566772461
TCGA-A2-A04T,development,37,0.05,9,random,6,0.008882641792297363,0.008882641792297363
TCGA-A2-A04T,development,37,0.05,9,random,7,-0.00464022159576416,0.00464022159576416
TCGA-A2-A04T,development,37,0.05,9,random,8,-0.003366231918334961,0.003366231918334961
TCGA-A2-A04T,development,37,0.05,9,random,9,-0.00124359130859375,0.00124359130859375
TCGA-A2-A04T,development,37,0.05,9,random,10,-0.01489102840423584,0.01489102840423584
TCGA-A2-A04T,development,37,0.05,9,random,11,-0.02438044548034668,0.02438044548034668
TCGA-A2-A04T,development,37,0.05,9,random,12,-0.004185378551483154,0.004185378551483154
TCGA-A2-A04T,development,37,0.05,9,random,13,0.004232347011566162,0.004232347011566162
TCGA-A2-A04T,development,37,0.05,9,random,14,0.010310709476470947,0.010310709476470947
TCGA-A2-A04T,development,37,0.05,9,random,15,-0.012467443943023682,0.012467443943023682
TCGA-A2-A04T,development,37,0.05,9,random,16,0.013896167278289795,0.013896167278289795
TCGA-A2-A04T,development,37,0.05,9,random,17,-0.00142592191696167,0.00142592191696167
TCGA-A2-A04T,development,37,0.05,9,random,18,-0.006824135780334473,0.006824135780334473
TCGA-A2-A04T,development,37,0.05,9,random,19,0.00817793607711792,0.00817793607711792
TCGA-A2-A04T,development,37,0.1,18,gnnexplainer,-1,-0.01798349618911743,0.01798349618911743
TCGA-A2-A04T,development,37,0.1,18,random,0,-0.008311033248901367,0.008311033248901367
TCGA-A2-A04T,development,37,0.1,18,random,1,-0.006492555141448975,0.006492555141448975
TCGA-A2-A04T,development,37,0.1,18,random,2,-0.016574203968048096,0.016574203968048096
TCGA-A2-A04T,development,37,0.1,18,random,3,-0.002986729145050049,0.002986729145050049
TCGA-A2-A04T,development,37,0.1,18,random,4,-0.005984604358673096,0.005984604358673096
TCGA-A2-A04T,development,37,0.1,18,random,5,-0.012180566787719727,0.012180566787719727
