patient,concept,polarity,method,repeat,probe_target_change_sd,max_collateral_sd,layer2_target_change_sd,probability_IC_change,feature_support_fraction,numerical_gate,clinical_validity
132,red_minus_blue_proxy,-1,random,4,0.07552546262741089,0.03971707820892334,-0.03541651368141174,0.0010841353796422482,0.9987521701388888,False,False
132,red_minus_blue_proxy,-1,random,5,-0.021907052025198936,0.14613141119480133,0.05735139548778534,-0.00015115737915039062,0.9989963107638888,False,False
132,red_minus_blue_proxy,-1,random,6,0.021672861650586128,0.13055843114852905,-0.040296852588653564,-0.0014217626303434372,0.9986979166666666,False,False
132,red_minus_blue_proxy,-1,random,7,0.04597508907318115,0.06057785451412201,-0.03177449107170105,-0.0003787088207900524,0.9984537760416666,False,False
132,red_minus_blue_proxy,-1,random,8,0.01577175036072731,0.11511659622192383,-0.090738445520401,-0.0008174106478691101,0.9984266493055556,False,False
132,red_minus_blue_proxy,-1,random,9,-0.012495940551161766,0.19299116730690002,-0.03536751866340637,0.0014435388147830963,0.99853515625,False,False
132,red_minus_blue_proxy,-1,random,10,0.08795467764139175,0.06801047921180725,0.014154672622680664,-0.00023825466632843018,0.9986979166666666,False,False
132,red_minus_blue_proxy,-1,random,11,-0.09696836024522781,0.11784029006958008,-0.004866808652877808,-0.00047140615060925484,0.998291015625,False,False
132,red_minus_blue_proxy,-1,random,12,0.15087124705314636,0.03573048114776611,0.06302274763584137,-0.00015138648450374603,0.9989691840277778,False,False
132,red_minus_blue_proxy,-1,random,13,-0.17648330330848694,0.11647230386734009,-0.04871886968612671,0.001082214992493391,0.9991319444444444,False,False
132,red_minus_blue_proxy,-1,random,14,0.0470251701772213,0.09205383062362671,-0.032381296157836914,0.0007509677670896053,0.9990234375,False,False
132,red_minus_blue_proxy,-1,random,15,-0.045156389474868774,0.13107460737228394,0.004559844732284546,-0.001277273055166006,0.9984266493055556,False,False
132,red_minus_blue_proxy,-1,random,16,0.06631649285554886,0.045925259590148926,-0.007058173418045044,-0.00130103575065732,0.9988064236111112,False,False
132,red_minus_blue_proxy,-1,random,17,0.15318846702575684,0.20478087663650513,0.09548778831958771,0.001069448422640562,0.9992133246527778,False,False
132,red_minus_blue_proxy,-1,random,18,-0.13393712043762207,0.07184258103370667,-0.0339621901512146,-0.00011057918891310692,0.9990776909722222,False,False
132,red_minus_blue_proxy,-1,random,19,0.0038362927734851837,0.10245722532272339,0.08560481667518616,0.000502023845911026,0.9992404513888888,False,False
132,red_minus_blue_proxy,1,gcia_proxy,-1,2.079164505004883,1.1920928955078125e-07,-0.04213598370552063,0.0034109661355614662,0.9983181423611112,True,False
132,red_minus_blue_proxy,1,random,0,-0.018249863758683205,0.059686511754989624,0.0030382275581359863,0.002184087410569191,0.9983452690972222,False,False
132,red_minus_blue_proxy,1,random,1,0.009060906246304512,0.023034915328025818,0.013536006212234497,0.0001426953822374344,0.9982096354166666,False,False
132,red_minus_blue_proxy,1,random,2,0.1497417390346527,0.24059030413627625,0.008016794919967651,-0.0006300485692918301,0.998291015625,False,False
132,red_minus_blue_proxy,1,random,3,0.11007793247699738,0.03671449422836304,0.022211581468582153,0.0013648890890181065,0.9986165364583334,True,False
132,red_minus_blue_proxy,1,random,4,-0.028108617290854454,0.16828584671020508,-0.053647756576538086,0.0007984577678143978,0.9986436631944444,False,False
132,red_minus_blue_proxy,1,random,5,0.05058245733380318,0.10081678628921509,-0.10793209075927734,-0.0019261091947555542,0.9985894097222222,False,False
132,red_minus_blue_proxy,1,random,6,-0.08634648472070694,0.10488814115524292,-0.028646260499954224,-2.268003299832344e-05,0.9983723958333334,False,False
132,red_minus_blue_proxy,1,random,7,-0.018454203382134438,0.09811007976531982,0.014190614223480225,-2.3883767426013947e-06,0.998291015625,False,False
132,red_minus_blue_proxy,1,random,8,-0.05413033068180084,0.08450424671173096,-0.021677017211914062,8.192425593733788e-05,0.9988878038194444,False,False
132,red_minus_blue_proxy,1,random,9,0.08871694654226303,0.10788869857788086,0.05458766222000122,-0.00018396414816379547,0.9989420572916666,False,False
132,red_minus_blue_proxy,1,random,10,0.1808641403913498,0.12834131717681885,0.00837978720664978,0.002315451391041279,0.9982638888888888,False,False
132,red_minus_blue_proxy,1,random,11,-0.07783011347055435,0.1138894334435463,-0.022864609956741333,-0.0016838256269693375,0.9989691840277778,False,False
132,red_minus_blue_proxy,1,random,12,0.058664895594120026,0.07048779726028442,0.015470236539840698,-0.0016052699647843838,0.9984266493055556,False,False
132,red_minus_blue_proxy,1,random,13,-0.026451116427779198,0.16774579882621765,0.06644070148468018,-0.0006579393520951271,0.9986707899305556,False,False
132,red_minus_blue_proxy,1,random,14,-0.10541006177663803,0.042855262756347656,-0.0720306932926178,-0.0010796110145747662,0.9982638888888888,False,False
132,red_minus_blue_proxy,1,random,15,0.09163462370634079,0.04069748520851135,0.03788036108016968,0.00315194483846426,0.9983181423611112,False,False
132,red_minus_blue_proxy,1,random,16,0.1607935130596161,0.0873454213142395,0.06395953893661499,0.0010368679650127888,0.9990776909722222,False,False
132,red_minus_blue_proxy,1,random,17,0.10335960239171982,0.09474921226501465,0.05640837550163269,0.0016974755562841892,0.9990505642361112,False,False
132,red_minus_blue_proxy,1,random,18,0.0238652303814888,0.11494282633066177,-0.031168818473815918,-0.0006670891307294369,0.9991590711805556,False,False
132,red_minus_blue_proxy,1,random,19,0.009144918993115425,0.1044851541519165,-0.04273867607116699,0.001486790832132101,0.9987250434027778,False,False
132,intensity_sd_proxy,-1,gcia_proxy,-1,-1.8211913108825684,2.2351741790771484e-07,-0.01818770170211792,0.005748304538428783,0.9987250434027778,True,False
132,intensity_sd_proxy,-1,random,0,0.10874062776565552,0.0409809947013855,-0.04399228096008301,-0.0009419904090464115,0.9989149305555556,False,False
132,intensity_sd_proxy,-1,random,1,0.030269861221313477,0.12346061319112778,0.0031850337982177734,-0.0013621016405522823,0.9987250434027778,False,False
132,intensity_sd_proxy,-1,random,2,0.08290737867355347,0.153128981590271,-0.10049170255661011,-0.0004063975065946579,0.9983995225694444,False,False
132,intensity_sd_proxy,-1,random,3,-0.021526455879211426,0.07756529003381729,0.01984506845474243,7.500872015953064e-06,0.9983723958333334,False,False
132,intensity_sd_proxy,-1,random,4,-0.011116325855255127,0.012698054313659668,0.01712632179260254,-0.0007547824643552303,0.9989963107638888,False,False
132,intensity_sd_proxy,-1,random,5,-0.01629161834716797,0.11677755415439606,-0.04443389177322388,0.00022708624601364136,0.9990234375,False,False
132,intensity_sd_proxy,-1,random,6,0.021292507648468018,0.15468965470790863,0.014355957508087158,-0.0012188893742859364,0.9990776909722222,False,False
132,intensity_sd_proxy,-1,random,7,-0.07419687509536743,0.1271408498287201,0.03025233745574951,0.003956185653805733,0.9988878038194444,False,False
132,intensity_sd_proxy,-1,random,8,0.03186321258544922,0.1817093789577484,-0.03729391098022461,0.0024092691019177437,0.9990776909722222,False,False
132,intensity_sd_proxy,-1,random,9,0.012111008167266846,0.1558830738067627,-0.018249988555908203,0.0030094925314188004,0.9982096354166666,False,False
132,intensity_sd_proxy,-1,random,10,0.04154527187347412,0.13652139902114868,0.008579432964324951,-0.0008857068605720997,0.9988335503472222,False,False
132,intensity_sd_proxy,-1,random,11,-0.06655067205429077,0.10172735154628754,0.026561081409454346,-0.0015742923133075237,0.9989691840277778,False,False
132,intensity_sd_proxy,-1,random,12,-0.10308045148849487,0.16828185319900513,-0.018120229244232178,0.001901403535157442,0.9986707899305556,False,False
132,intensity_sd_proxy,-1,random,13,0.028893470764160156,0.10787315666675568,0.04452347755432129,0.0022550495341420174,0.9985894097222222,False,False
132,intensity_sd_proxy,-1,random,14,-0.019286036491394043,0.07012839615345001,-0.03944510221481323,0.0012964364141225815,0.998291015625,False,False
132,intensity_sd_proxy,-1,random,15,-0.04384720325469971,0.04581475257873535,-0.017117023468017578,-0.001525255385786295,0.9986436631944444,False,False
132,intensity_sd_proxy,-1,random,16,-0.02532738447189331,0.06294691562652588,-0.007523894309997559,0.00044766394421458244,0.998779296875,False,False
132,intensity_sd_proxy,-1,random,17,-0.12925419211387634,0.09342404454946518,0.00455552339553833,0.002184092067182064,0.9991319444444444,False,False
132,intensity_sd_proxy,-1,random,18,-0.014580786228179932,0.06502044200897217,0.07606041431427002,0.0009452123194932938,0.9982638888888888,False,False
132,intensity_sd_proxy,-1,random,19,0.062485575675964355,0.07385823130607605,-0.03802788257598877,-0.0002597891725599766,0.9988606770833334,False,False
132,intensity_sd_proxy,1,gcia_proxy,-1,1.8211915493011475,5.960464477539063e-08,0.0035509467124938965,-0.00277129583992064,0.9989691840277778,True,False
132,intensity_sd_proxy,1,random,0,-0.061578452587127686,0.09188525378704071,-0.04867297410964966,0.001108778640627861,0.9987250434027778,False,False
132,intensity_sd_proxy,1,random,1,-0.18915340304374695,0.07955518364906311,0.02628856897354126,0.004272846505045891,0.9986436631944444,False,False
132,intensity_sd_proxy,1,random,2,0.02892845869064331,0.05768521875143051,-0.016331911087036133,-0.0021191767882555723,0.9986707899305556,False,False
132,intensity_sd_proxy,1,random,3,-0.0038926005363464355,0.1512405276298523,-0.040948331356048584,0.00021174363791942596,0.9986979166666666,False,False
132,intensity_sd_proxy,1,random,4,0.0015292763710021973,0.14430396258831024,-0.030164122581481934,0.0006137932650744915,0.9986436631944444,False,False
132,intensity_sd_proxy,1,random,5,-0.05817568302154541,0.11244882643222809,0.03012019395828247,0.0004524011164903641,0.9991048177083334,False,False
132,intensity_sd_proxy,1,random,6,0.04628455638885498,0.08714684098958969,-0.027592837810516357,-0.0010192133486270905,0.9985080295138888,False,False
132,intensity_sd_proxy,1,random,7,0.03219783306121826,0.10084149241447449,0.02010059356689453,-0.0005849679000675678,0.9989420572916666,False,False
132,intensity_sd_proxy,1,random,8,0.015451610088348389,0.14278259873390198,-0.006152629852294922,-0.0016366243362426758,0.9988064236111112,False,False
132,intensity_sd_proxy,1,random,9,-0.006081998348236084,0.1299659162759781,-0.01685875654220581,0.0025964006781578064,0.9988064236111112,False,False
132,intensity_sd_proxy,1,random,10,-0.07985776662826538,0.0095902681350708,0.008748352527618408,0.0003006518818438053,0.999267578125,False,False
132,intensity_sd_proxy,1,random,11,-0.03286367654800415,0.10171490907669067,-0.015663862228393555,-0.0027138434816151857,0.9988064236111112,False,False
132,intensity_sd_proxy,1,random,12,-0.06807899475097656,0.12850549817085266,-0.036072611808776855,-0.0008226144127547741,0.9985080295138888,False,False
132,intensity_sd_proxy,1,random,13,0.06963843107223511,0.138724222779274,0.030673086643218994,-0.0014557535760104656,0.9986707899305556,False,False
132,intensity_sd_proxy,1,random,14,0.006981551647186279,0.21037325263023376,-0.03929489850997925,-0.0009407117031514645,0.9992404513888888,False,False
132,intensity_sd_proxy,1,random,15,0.17410433292388916,0.17341044545173645,-0.00038868188858032227,-0.0013012420386075974,0.9993218315972222,False,False
132,intensity_sd_proxy,1,random,16,-0.006927132606506348,0.07257705926895142,-0.07733041048049927,0.0025548795238137245,0.9988878038194444,False,False
132,intensity_sd_proxy,1,random,17,0.13144707679748535,0.14752259850502014,-0.023937344551086426,-0.0007009850814938545,0.99853515625,False,False
132,intensity_sd_proxy,1,random,18,0.015139997005462646,0.11330903321504593,-0.013880491256713867,0.0032077059149742126,0.9990234375,False,False
132,intensity_sd_proxy,1,random,19,-0.11226272583007812,0.1297643631696701,-0.03304010629653931,-0.0012383414432406425,0.9986165364583334,False,False
144,brightness_proxy,-1,gcia_proxy,-1,-2.0443737506866455,5.960464477539063e-08,-0.036594927310943604,0.030856192111968994,0.99755859375,True,False
144,brightness_proxy,-1,random,0,-0.19732272624969482,0.08587899059057236,0.021791934967041016,-0.018528401851654053,0.9978569878472222,False,False
144,brightness_proxy,-1,random,1,0.12468698620796204,0.19805285334587097,0.06991511583328247,0.02853637933731079,0.9972330729166666,False,False
144,brightness_proxy,-1,random,2,0.08713024854660034,0.1908162236213684,0.03533715009689331,0.014080286026000977,0.9985894097222222,False,False
144,brightness_proxy,-1,random,3,-0.10232636332511902,0.08515319228172302,-0.011629760265350342,-0.02909409999847412,0.9974772135416666,False,False
144,brightness_proxy,-1,random,4,-0.022154152393341064,0.1906045377254486,-0.0626453161239624,0.007554054260253906,0.99755859375,False,False
144,brightness_proxy,-1,random,5,0.005409926176071167,0.0376739501953125,-0.012369811534881592,-0.007279157638549805,0.9981011284722222,False,False
144,brightness_proxy,-1,random,6,0.15017598867416382,0.1951134353876114,-0.03139716386795044,0.013859987258911133,0.997314453125,False,False
144,brightness_proxy,-1,random,7,0.020532041788101196,0.1281910538673401,0.018525421619415283,0.009092926979064941,0.9984266493055556,False,False
144,brightness_proxy,-1,random,8,0.015417307615280151,0.04217618703842163,0.011519670486450195,-0.0008486509323120117,0.9985894097222222,False,False
144,brightness_proxy,-1,random,9,0.3487413823604584,0.1943834275007248,0.03626316785812378,0.00825047492980957,0.9970703125,False,False
144,brightness_proxy,-1,random,10,0.0693744421005249,0.03631901741027832,-0.00017660856246948242,0.015324950218200684,0.9978298611111112,False,False
144,brightness_proxy,-1,random,11,0.043545931577682495,0.10210251808166504,0.07428854703903198,0.021846771240234375,0.9981553819444444,False,False
144,brightness_proxy,-1,random,12,0.030744493007659912,0.008428871631622314,-0.020715713500976562,-0.017470061779022217,0.99755859375,False,False
144,brightness_proxy,-1,random,13,-0.053831785917282104,0.26065313816070557,0.0006829500198364258,-0.009613513946533203,0.9976128472222222,False,False
144,brightness_proxy,-1,random,14,0.01706942915916443,0.07244423031806946,0.03313368558883667,-0.030880391597747803,0.9986165364583334,False,False
144,brightness_proxy,-1,random,15,-0.015987485647201538,0.0911683589220047,0.017878711223602295,-0.0013414621353149414,0.9981282552083334,False,False
144,brightness_proxy,-1,random,16,-0.013380825519561768,0.1448817402124405,0.005482077598571777,-0.017330527305603027,0.9977213541666666,False,False
144,brightness_proxy,-1,random,17,0.055097103118896484,0.17126458883285522,0.0483090877532959,0.008399546146392822,0.9979926215277778,False,False
144,brightness_proxy,-1,random,18,0.06421405076980591,0.1277703046798706,0.015974223613739014,-0.016510367393493652,0.9979112413194444,False,False
144,brightness_proxy,-1,random,19,-0.08443319797515869,0.04672160744667053,-0.0025818347930908203,0.0016970634460449219,0.9985080295138888,False,False
144,brightness_proxy,1,gcia_proxy,-1,2.0443735122680664,2.086162567138672e-07,0.03697967529296875,-0.037609219551086426,0.9971516927083334,True,False
144,brightness_proxy,1,random,0,-0.02080434560775757,0.09792125225067139,-0.010137021541595459,-0.002214789390563965,0.9982638888888888,False,False
144,brightness_proxy,1,random,1,-0.005037754774093628,0.15426141023635864,0.041460514068603516,-0.00140303373336792,0.9984537760416666,False,False
144,brightness_proxy,1,random,2,-0.07638630270957947,0.10981199890375137,0.0017508864402770996,-0.022586345672607422,0.9976399739583334,False,False
144,brightness_proxy,1,random,3,0.14759398996829987,0.02772514708340168,-0.06371426582336426,-0.04765498638153076,0.9978569878472222,True,False
144,brightness_proxy,1,random,4,-0.06702148914337158,0.166438490152359,0.0067389607429504395,-0.011514067649841309,0.9972059461805556,False,False
144,brightness_proxy,1,random,5,-0.12938714027404785,0.14524757862091064,0.018121778964996338,0.001247406005859375,0.9984809027777778,False,False
144,brightness_proxy,1,random,6,-0.12655019760131836,0.19115781784057617,-0.07625752687454224,-0.02220100164413452,0.9977213541666666,False,False
144,brightness_proxy,1,random,7,-0.016517728567123413,0.1888660341501236,0.009891808032989502,0.026224851608276367,0.9975857204861112,False,False
144,brightness_proxy,1,random,8,0.07940715551376343,0.05215907096862793,-0.03137260675430298,0.00871896743774414,0.9985622829861112,False,False
144,brightness_proxy,1,random,9,0.08730348944664001,0.2242729216814041,-0.012457668781280518,0.007774233818054199,0.9984266493055556,False,False
144,brightness_proxy,1,random,10,-0.03079044818878174,0.12253575772047043,0.03132754564285278,0.008899092674255371,0.9984537760416666,False,False
144,brightness_proxy,1,random,11,0.12887486815452576,0.1216256320476532,-0.07374131679534912,-0.02224862575531006,0.9977484809027778,False,False
144,brightness_proxy,1,random,12,-0.07692316174507141,0.07826101779937744,0.047528743743896484,-0.0034179091453552246,0.9988335503472222,False,False
144,brightness_proxy,1,random,13,-0.017605870962142944,0.08298623561859131,-0.1031264066696167,-0.023301780223846436,0.9982638888888888,False,False
144,brightness_proxy,1,random,14,0.024463742971420288,0.12974777817726135,0.01703929901123047,-0.011488616466522217,0.9982638888888888,False,False
144,brightness_proxy,1,random,15,-0.08835187554359436,0.0800573080778122,-0.037351787090301514,-0.023417890071868896,0.9985622829861112,False,False
144,brightness_proxy,1,random,16,-0.08501496911048889,0.10483202338218689,-0.01941978931427002,0.007215023040771484,0.998046875,False,False
144,brightness_proxy,1,random,17,0.009856730699539185,0.11667057871818542,0.018477439880371094,-0.011529088020324707,0.9976671006944444,False,False
144,brightness_proxy,1,random,18,-0.0885469913482666,0.07697239518165588,-0.007838249206542969,0.016524553298950195,0.9986436631944444,False,False
144,brightness_proxy,1,random,19,-0.10299506783485413,0.04545864462852478,0.0074675679206848145,0.0043936967849731445,0.9979654947916666,False,False
144,red_minus_blue_proxy,-1,gcia_proxy,-1,-2.0791642665863037,2.384185791015625e-07,0.006027966737747192,-0.03757500648498535,0.9978841145833334,True,False
144,red_minus_blue_proxy,-1,random,0,0.0664813295006752,0.13148534297943115,0.03474053740501404,0.007208466529846191,0.9985080295138888,False,False
144,red_minus_blue_proxy,-1,random,1,-0.23132897913455963,0.1278257966041565,-0.05811500549316406,-0.03752744197845459,0.9980197482638888,False,False
144,red_minus_blue_proxy,-1,random,2,-0.09359770268201828,0.21007803082466125,-0.011049553751945496,-0.005971431732177734,0.9967447916666666,False,False
144,red_minus_blue_proxy,-1,random,3,-0.04586237668991089,0.042115747928619385,0.0034339725971221924,-0.03222239017486572,0.9977484809027778,False,False
144,red_minus_blue_proxy,-1,random,4,-0.06968047469854355,0.06959229707717896,-0.003616824746131897,0.005696773529052734,0.9978569878472222,False,False
144,red_minus_blue_proxy,-1,random,5,0.06622233986854553,0.033374279737472534,-0.0016111433506011963,-0.011296391487121582,0.9977484809027778,False,False
144,red_minus_blue_proxy,-1,random,6,-0.023999815806746483,0.17821170389652252,-0.11466439068317413,-0.022785186767578125,0.9984809027777778,False,False
144,red_minus_blue_proxy,-1,random,7,0.012717626057565212,0.03456875681877136,-0.024415776133537292,-0.007461667060852051,0.9985894097222222,False,False
144,red_minus_blue_proxy,-1,random,8,0.030224280431866646,0.05305325984954834,-0.008886769413948059,-0.015150964260101318,0.9977213541666666,False,False
144,red_minus_blue_proxy,-1,random,9,0.06913743913173676,0.09497973322868347,0.011581286787986755,-0.002395153045654297,0.9981282552083334,False,False
144,red_minus_blue_proxy,-1,random,10,0.12830673158168793,0.060241490602493286,-0.04733435809612274,0.000845789909362793,0.9985080295138888,False,False
144,red_minus_blue_proxy,-1,random,11,0.11343338340520859,0.19350466132164001,-0.008717462420463562,0.03139430284500122,0.9983995225694444,False,False
144,red_minus_blue_proxy,-1,random,12,-0.07416115701198578,0.10077950358390808,-0.08133469521999359,-0.010384678840637207,0.9978841145833334,False,False
144,red_minus_blue_proxy,-1,random,13,0.006286412477493286,0.008132413029670715,-0.02067844569683075,-0.01942962408065796,0.9985080295138888,False,False
144,red_minus_blue_proxy,-1,random,14,0.025942334905266762,0.08014261722564697,-0.006898209452629089,-0.019462108612060547,0.9988064236111112,False,False
144,red_minus_blue_proxy,-1,random,15,0.17432478070259094,0.1528908610343933,0.04253552854061127,0.012389957904815674,0.9978298611111112,False,False
144,red_minus_blue_proxy,-1,random,16,-0.016540680080652237,0.08028370141983032,-0.08659704029560089,-0.03515899181365967,0.9982638888888888,False,False
144,red_minus_blue_proxy,-1,random,17,-0.11860119551420212,0.056284934282302856,0.040039412677288055,0.025390625,0.9981553819444444,False,False
144,red_minus_blue_proxy,-1,random,18,0.05986609309911728,0.12366729974746704,-0.03905247151851654,0.01219630241394043,0.9969889322916666,False,False
144,red_minus_blue_proxy,-1,random,19,0.004129916429519653,0.056526392698287964,-0.0033425837755203247,-0.01991891860961914,0.9977213541666666,False,False
144,red_minus_blue_proxy,1,gcia_proxy,-1,2.079164505004883,5.960464477539063e-08,-0.010177448391914368,0.030533432960510254,0.9974772135416666,True,False
144,red_minus_blue_proxy,1,random,0,0.036805883049964905,0.054295361042022705,-0.06124073266983032,-0.03101480007171631,0.9981553819444444,False,False
144,red_minus_blue_proxy,1,random,1,0.03390752151608467,0.07282224297523499,-0.01726439595222473,0.01129293441772461,0.9985894097222222,False,False
144,red_minus_blue_proxy,1,random,2,0.10526653379201889,0.12944519519805908,0.037562474608421326,0.017327427864074707,0.9979654947916666,False,False
144,red_minus_blue_proxy,1,random,3,-0.17894130945205688,0.14835518598556519,-0.027141928672790527,-0.0032852888107299805,0.9977484809027778,False,False
144,red_minus_blue_proxy,1,random,4,0.08587633073329926,0.04503795504570007,0.037525855004787445,0.0073517560958862305,0.9977756076388888,False,False
144,red_minus_blue_proxy,1,random,5,-0.12842953205108643,0.04069426655769348,-0.06260259449481964,0.017359554767608643,0.9976399739583334,False,False
144,red_minus_blue_proxy,1,random,6,-0.05579988658428192,0.03841526806354523,0.02105596661567688,0.007574856281280518,0.9983995225694444,False,False
144,red_minus_blue_proxy,1,random,7,0.0006086798384785652,0.1487847864627838,0.04817362129688263,0.008901834487915039,0.9977484809027778,False,False
144,red_minus_blue_proxy,1,random,8,0.12335769832134247,0.10507354140281677,-0.013389751315116882,-0.01564478874206543,0.9974229600694444,False,False
144,red_minus_blue_proxy,1,random,9,0.05424158275127411,0.07396116852760315,-0.009746447205543518,0.011096060276031494,0.998046875,False,False
144,red_minus_blue_proxy,1,random,10,-0.022204743698239326,0.08151009678840637,0.008963555097579956,0.002479076385498047,0.9970160590277778,False,False
144,red_minus_blue_proxy,1,random,11,-0.0341835543513298,0.104616180062294,0.07927435636520386,0.014096617698669434,0.9978841145833334,False,False
144,red_minus_blue_proxy,1,random,12,-0.16098447144031525,0.14108413457870483,-0.030924618244171143,-0.00895613431930542,0.9975043402777778,False,False
144,red_minus_blue_proxy,1,random,13,-0.003748815506696701,0.0392095148563385,0.025315143167972565,0.016867876052856445,0.9981282552083334,False,False
144,red_minus_blue_proxy,1,random,14,0.11383479833602905,0.032881200313568115,-0.0706561803817749,0.005575239658355713,0.9977756076388888,True,False
144,red_minus_blue_proxy,1,random,15,0.12863408029079437,0.014006838202476501,-0.04187747836112976,-0.018285632133483887,0.9986707899305556,True,False
144,red_minus_blue_proxy,1,random,16,-0.048409730195999146,0.037576138973236084,0.03227604925632477,0.0074340105056762695,0.9987521701388888,False,False
144,red_minus_blue_proxy,1,random,17,0.1669396013021469,0.1405039280653,-0.08396953344345093,-0.038376688957214355,0.9981553819444444,False,False
144,red_minus_blue_proxy,1,random,18,-0.08466009795665741,0.11082091927528381,0.04867592453956604,-0.0015720725059509277,0.9983181423611112,False,False
144,red_minus_blue_proxy,1,random,19,0.07373544573783875,0.1164625734090805,0.00445990264415741,-0.01811361312866211,0.9983181423611112,False,False
144,intensity_sd_proxy,-1,gcia_proxy,-1,-1.8211915493011475,2.0302832126617432e-07,-0.07532000541687012,0.04719024896621704,0.9982367621527778,True,False
144,intensity_sd_proxy,-1,random,0,-0.10096925497055054,0.11434315145015717,0.0024074912071228027,-0.0035759806632995605,0.9979926215277778,False,False
144,intensity_sd_proxy,-1,random,1,0.04868501424789429,0.027206778526306152,-0.03746497631072998,-0.00043654441833496094,0.9981011284722222,False,False
144,intensity_sd_proxy,-1,random,2,-0.026274487376213074,0.2790428400039673,0.0047869086265563965,-0.025391757488250732,0.997314453125,False,False
144,intensity_sd_proxy,-1,random,3,-0.13362187147140503,0.06883513927459717,-0.0573386549949646,0.025491535663604736,0.9979654947916666,False,False
144,intensity_sd_proxy,-1,random,4,0.06067001819610596,0.11721924692392349,-0.004696249961853027,-0.006313800811767578,0.9977484809027778,False,False
144,intensity_sd_proxy,-1,random,5,0.006859034299850464,0.0915660560131073,0.032820940017700195,-0.00019490718841552734,0.9976671006944444,False,False
144,intensity_sd_proxy,-1,random,6,0.20070481300354004,0.034175753593444824,-0.04022341966629028,0.021349012851715088,0.9981825086805556,False,False
144,intensity_sd_proxy,-1,random,7,-0.09539708495140076,0.03270799666643143,0.04354560375213623,-0.02724379301071167,0.9983995225694444,False,False
144,intensity_sd_proxy,-1,random,8,-0.17020973563194275,0.07832843065261841,-0.029454290866851807,0.012269735336303711,0.9974229600694444,False,False
144,intensity_sd_proxy,-1,random,9,-0.02052105963230133,0.12654955685138702,-0.0018756389617919922,-0.024127960205078125,0.997802734375,False,False
144,intensity_sd_proxy,-1,random,10,0.038111209869384766,0.22184698283672333,0.016876935958862305,-0.005133509635925293,0.998046875,False,False
144,intensity_sd_proxy,-1,random,11,-0.08923432230949402,0.2978779375553131,-0.0268404483795166,0.00729137659072876,0.9983723958333334,False,False
144,intensity_sd_proxy,-1,random,12,-0.09904466569423676,0.11965885758399963,0.04080545902252197,-0.021753966808319092,0.9981825086805556,False,False
144,intensity_sd_proxy,-1,random,13,0.13771533966064453,0.12766119837760925,-0.00786733627319336,0.00263291597366333,0.9978841145833334,False,False
144,intensity_sd_proxy,-1,random,14,0.11494854092597961,0.041737381368875504,0.022774159908294678,-0.024139583110809326,0.997802734375,False,False
144,intensity_sd_proxy,-1,random,15,-0.024055778980255127,0.037113577127456665,0.0277290940284729,-0.015509486198425293,0.9982367621527778,False,False
144,intensity_sd_proxy,-1,random,16,-0.02935543656349182,0.07721158117055893,-0.03021681308746338,-0.009868383407592773,0.9975857204861112,False,False
144,intensity_sd_proxy,-1,random,17,0.02961909770965576,0.026468398049473763,-0.00418698787689209,-0.005584836006164551,0.9976399739583334,False,False
144,intensity_sd_proxy,-1,random,18,0.035537511110305786,0.1381056010723114,0.014926433563232422,-0.015949726104736328,0.9981553819444444,False,False
144,intensity_sd_proxy,-1,random,19,-0.029274284839630127,0.10696923732757568,0.061022937297821045,-0.02771162986755371,0.9974500868055556,False,False
144,intensity_sd_proxy,1,gcia_proxy,-1,1.8211908340454102,5.960464477539063e-08,0.07780194282531738,-0.06529295444488525,0.9982367621527778,True,False
144,intensity_sd_proxy,1,random,0,-0.019920676946640015,0.09113520383834839,-0.08693039417266846,0.017095088958740234,0.99853515625,False,False
144,intensity_sd_proxy,1,random,1,0.07284897565841675,0.021881142631173134,-0.025834977626800537,0.006059706211090088,0.9981282552083334,False,False
144,intensity_sd_proxy,1,random,2,0.04265674948692322,0.19486023485660553,0.006122946739196777,-0.024396419525146484,0.997802734375,False,False
144,intensity_sd_proxy,1,random,3,0.14351388812065125,0.050547122955322266,-0.025566041469573975,0.02018606662750244,0.9984266493055556,False,False
144,intensity_sd_proxy,1,random,4,0.03210154175758362,0.06660416722297668,-0.04353386163711548,-0.0022434592247009277,0.9983452690972222,False,False
144,intensity_sd_proxy,1,random,5,-0.03598399460315704,0.15771235525608063,0.01515287160873413,-0.02150440216064453,0.9986165364583334,False,False
144,intensity_sd_proxy,1,random,6,0.07097193598747253,0.04828721284866333,-0.0021252036094665527,-0.009316623210906982,0.9985622829861112,False,False
144,intensity_sd_proxy,1,random,7,-0.087955042719841,0.10496479272842407,-0.058779358863830566,0.0048400163650512695,0.9975043402777778,False,False
144,intensity_sd_proxy,1,random,8,-0.023743167519569397,0.130596324801445,-0.014926135540008545,0.001686692237854004,0.9974500868055556,False,False
144,intensity_sd_proxy,1,random,9,0.2621062099933624,0.17043457925319672,-0.021516501903533936,0.011425971984863281,0.9978841145833334,False,False
144,intensity_sd_proxy,1,random,10,-0.19521284103393555,0.1028735339641571,0.018795251846313477,-0.03168600797653198,0.9977756076388888,False,False
144,intensity_sd_proxy,1,random,11,-0.0031451433897018433,0.12906257808208466,-0.0027751922607421875,0.011712372303009033,0.9972873263888888,False,False
